Datum;Uhrzeit;Ana1 - 1: T_Kollektor;Ana2 - 2: T_I_VL;Ana3 - 3: T_I_RL;Ana4 - 4: T_II_VL;Ana5 - 5: T_II_RL;Ana6 - 6: T_SP_oben;Ana7 - 7: T_Anf_Entfeuchter;Ana8 - 8: T_reg_nach_HX_(TIBT851);Ana9 - 9: T_SP_mitte_ob;Ana10 - 10: T_SP_mitte_unten;Ana11 - 11: T_SP_unten;Ana12 - 12: T_III_VL_1;Ana13 - 13: T_AU;Ana14 - 14: Betrieb_Entfeuchter;Ana15 - 15: P_el;Ana16 - 16: Störung_Entfeuchter;Ana17 - 12: PWM Pumpe_I;Ana18 - 1: T_reg_(TICBT103);Dig1 - 1: Pumpe_I;Dig2 - 2: Pumpe_II;Dig3 - 3: Pumpe_III;Dig4;Dig5 - 5: Anforderung_Entfeuchter;Dig6;Dig7;Dig8;Dig9;Dig10;Dig11;Dig12 - 12: PWM Pumpe_I;Dig13 - 13: SpannungsversTPHI 1;Dig14 - 14: SpannungsversTPHI 2
2026-06-16;08:51:39;20,7;21,5;17,5;24,8;23,1;39,3;0,0;26,4;32,2;27,4;22,1;36,6;15,2;1;0,00;0;0;28,7;0;0;0;;1;;;;;;;0;1;1
2026-06-16;08:53:39;21,0;21,4;17,5;24,8;23,1;39,3;0,0;26,0;32,2;27,4;22,2;35,3;15,5;1;0,00;0;0;28,7;0;0;0;;1;;;;;;;0;1;1
2026-06-16;08:55:39;21,3;21,4;17,5;24,7;23,1;39,3;0,0;23,8;32,1;27,4;22,1;33,0;15,3;1;0,00;0;0;27,0;0;0;0;;1;;;;;;;0;1;1
2026-06-16;08:57:39;21,6;21,4;17,4;24,7;23,0;39,3;5,2;21,6;32,2;27,4;22,2;29,5;15,3;1;0,00;0;0;25,1;0;0;0;;1;;;;;;;0;1;1
2026-06-16;08:59:39;21,8;21,4;17,4;24,7;23,0;39,3;17,0;21,1;32,1;27,4;22,1;35,1;15,5;1;0,00;0;0;24,7;0;0;1;;1;;;;;;;0;1;1
2026-06-16;09:01:39;22,0;21,3;17,4;24,7;23,0;39,2;15,5;25,2;32,1;27,3;22,1;36,2;15,6;1;0,00;0;0;27,4;0;0;1;;1;;;;;;;0;1;1
2026-06-16;09:03:39;22,3;21,3;17,4;24,7;23,0;39,2;7,3;26,4;32,1;27,3;22,1;36,4;15,6;1;0,00;0;0;28,6;0;0;1;;1;;;;;;;0;1;1
2026-06-16;09:05:39;22,4;21,3;17,4;24,7;22,9;39,1;0,0;26,8;32,1;27,2;22,2;36,2;15,2;1;0,00;0;0;29,3;0;0;0;;1;;;;;;;0;1;1
2026-06-16;09:07:39;22,7;21,4;17,4;24,7;22,9;39,1;0,0;25,5;32,1;27,2;22,2;34,5;15,4;1;0,00;0;0;28,4;0;0;0;;1;;;;;;;0;1;1
2026-06-16;09:09:39;23,0;21,3;17,4;24,6;22,9;39,1;1,4;23,0;32,1;27,1;22,2;31,9;15,8;1;0,00;0;0;26,5;0;0;0;;1;;;;;;;0;1;1
2026-06-16;09:11:39;23,3;21,3;17,4;24,5;22,9;39,1;13,1;20,9;32,0;27,2;22,2;31,8;15,9;1;0,00;0;0;24,6;0;0;1;;1;;;;;;;0;1;1
2026-06-16;09:13:39;23,5;21,3;17,4;24,4;22,8;39,1;18,5;24,2;32,0;27,1;22,2;35,9;16,1;1;0,00;0;0;26,7;0;0;1;;1;;;;;;;0;1;1
2026-06-16;09:15:39;23,8;21,3;17,4;24,4;22,8;39,0;13,9;26,2;32,0;27,0;22,1;36,2;16,2;1;0,00;0;0;28,4;0;0;1;;1;;;;;;;0;1;1
2026-06-16;09:17:39;24,0;21,2;17,4;24,4;22,8;38,9;5,2;26,7;32,0;27,0;22,3;36,3;16,2;1;0,00;0;0;29,1;0;0;1;;1;;;;;;;0;1;1
2026-06-16;09:19:39;24,3;21,1;17,4;24,3;22,8;38,9;0,0;27,0;31,9;26,9;22,2;35,9;16,4;1;0,00;0;0;29,4;0;0;0;;1;;;;;;;0;1;1
2026-06-16;09:21:39;24,7;21,2;17,4;24,3;22,7;38,9;0,0;25,4;31,9;26,9;22,3;34,1;16,6;1;0,00;0;0;28,4;0;0;0;;1;;;;;;;0;1;1
2026-06-16;09:23:39;25,1;21,2;17,4;24,3;22,7;38,9;3,0;23,0;31,9;26,9;22,3;31,4;16,4;1;0,00;0;0;26,4;0;0;0;;1;;;;;;;0;1;1
2026-06-16;09:25:39;25,6;21,1;17,4;24,2;22,7;38,9;15,3;21,3;31,9;26,9;22,3;34,0;16,6;1;0,00;0;0;25,0;0;0;1;;1;;;;;;;0;1;1
2026-06-16;09:27:39;26,1;21,2;17,4;24,2;22,7;38,9;17,6;25,1;31,9;26,8;22,2;35,8;17,1;1;0,00;0;0;27,4;0;0;1;;1;;;;;;;0;1;1
2026-06-16;09:29:39;26,6;21,2;17,4;24,2;22,7;38,8;12,2;26,6;31,9;26,7;22,2;36,0;17,2;1;0,00;0;0;28,7;0;0;1;;1;;;;;;;0;1;1
2026-06-16;09:31:39;26,8;21,1;17,4;24,2;22,6;38,7;3,7;27,0;31,8;26,7;22,3;36,1;17,1;1;0,00;0;0;29,3;0;0;1;;1;;;;;;;0;1;1
2026-06-16;09:33:39;27,1;21,2;17,4;24,1;22,6;38,7;0,0;27,1;31,8;26,6;22,3;35,5;17,2;1;0,00;0;0;29,6;0;0;0;;1;;;;;;;0;1;1
2026-06-16;09:35:39;27,5;21,1;17,4;24,1;22,6;38,7;0,0;25,3;31,8;26,6;22,4;33,6;17,2;1;0,00;0;0;28,3;0;0;0;;1;;;;;;;0;1;1
2026-06-16;09:37:39;27,8;21,1;17,4;24,1;22,5;38,7;5,1;23,1;31,8;26,6;22,5;30,9;17,2;1;0,00;0;0;26,5;0;0;0;;1;;;;;;;0;1;1
2026-06-16;09:39:39;28,1;21,1;17,4;24,0;22,5;38,7;17,8;22,3;31,8;26,6;22,3;34,9;17,3;1;0,00;0;1;25,9;1;0;1;;1;;;;;;;1;1;1
2026-06-16;09:41:39;48,0;88,5;34,2;66,8;21,8;38,6;20,3;25,8;31,8;26,9;22,4;35,7;17,2;1;0,00;0;1;28,0;1;1;1;;1;;;;;;;1;1;1
2026-06-16;09:43:40;30,2;95,6;39,3;83,5;44,6;38,3;17,5;26,8;32,3;28,2;22,5;35,7;17,5;1;0,00;0;0;29,0;0;0;1;;1;;;;;;;0;1;1
2026-06-16;09:45:40;30,0;92,8;38,5;82,9;43,1;38,2;12,7;27,1;32,3;28,1;22,8;35,6;17,5;1;0,00;0;0;29,5;0;0;1;;1;;;;;;;0;1;1
2026-06-16;09:47:40;29,6;89,9;37,9;81,4;41,7;38,2;7,6;27,1;32,3;27,9;22,9;35,6;17,6;1;0,00;0;0;29,7;0;0;1;;1;;;;;;;0;1;1
2026-06-16;09:49:40;29,4;87,3;37,4;79,8;40,5;38,3;2,5;27,2;32,3;27,7;22,9;35,6;17,7;1;0,00;0;0;29,9;0;0;1;;1;;;;;;;0;1;1
2026-06-16;09:51:40;37,4;92,2;34,1;69,5;36,1;38,1;0,0;27,3;32,5;28,7;23,2;35,3;17,7;1;0,00;0;0;30,0;0;0;0;;1;;;;;;;0;1;1
2026-06-16;09:53:40;36,3;88,6;33,3;68,1;35,8;38,2;0,7;25,9;32,5;28,9;23,1;33,7;17,7;1;0,00;0;0;29,0;0;0;0;;1;;;;;;;0;1;1
2026-06-16;09:55:40;44,7;44,1;29,2;41,3;23,4;38,1;11,1;23,6;33,0;30,7;23,6;31,8;17,6;1;0,00;0;1;27,1;1;1;1;;1;;;;;;;1;1;1
2026-06-16;09:57:40;35,1;35,5;27,5;34,2;23,5;38,1;22,5;25,0;33,1;31,7;24,1;35,1;17,5;1;0,00;0;1;27,8;1;1;1;;1;;;;;;;1;1;1
2026-06-16;09:59:40;31,7;31,7;26,5;30,8;23,7;37,9;26,6;26,7;33,2;32,2;24,4;35,3;17,7;1;0,00;0;1;29,0;1;1;1;;1;;;;;;;1;1;1
2026-06-16;10:01:40;30,5;30,4;26,6;29,4;23,9;37,9;29,1;27,0;33,2;31,8;24,6;35,3;17,8;1;0,00;0;1;29,5;1;0;1;;1;;;;;;;1;1;1
2026-06-16;10:03:40;29,8;29,6;29,5;29,0;25,2;37,7;30,9;27,2;33,2;31,4;24,7;35,3;17,8;1;0,00;0;1;29,7;1;0;1;;1;;;;;;;1;1;1
2026-06-16;10:05:40;32,8;30,2;29,8;28,6;27,4;37,7;33,2;27,2;33,2;31,6;24,8;35,2;18,0;1;0,00;0;1;29,9;1;0;1;;1;;;;;;;1;1;1
2026-06-16;10:07:40;32,3;31,9;27,0;30,5;24,5;37,9;36,0;27,4;33,2;31,3;24,9;35,3;18,0;1;0,00;0;1;29,9;1;1;1;;1;;;;;;;1;1;1
2026-06-16;10:09:40;30,4;32,4;27,3;30,9;24,9;37,6;38,9;27,4;33,2;31,2;25,4;35,2;18,0;1;0,00;0;1;30,0;1;1;1;;1;;;;;;;1;1;1
2026-06-16;10:11:40;30,8;30,2;29,9;29,6;25,0;37,8;42,8;27,4;33,2;31,1;25,8;35,3;18,1;1;0,00;0;1;30,0;1;0;1;;1;;;;;;;1;1;1
2026-06-16;10:13:40;32,8;30,6;30,4;29,1;27,6;37,6;47,3;27,5;33,2;31,1;25,9;35,1;18,3;1;0,00;0;1;30,0;1;0;1;;1;;;;;;;1;1;1
2026-06-16;10:15:40;33,4;32,7;28,0;30,8;25,6;37,6;51,3;27,5;33,2;31,0;26,2;35,1;18,4;1;0,00;0;1;30,0;1;1;1;;1;;;;;;;1;1;1
2026-06-16;10:17:40;33,0;33,0;32,4;31,1;25,4;37,6;59,1;27,5;33,2;31,1;27,1;35,1;18,3;1;0,00;0;1;30,2;1;0;1;;1;;;;;;;1;1;1
2026-06-16;10:19:40;31,5;31,7;30,8;31,1;26,4;37,5;65,6;27,5;33,2;31,1;28,1;35,0;18,7;1;0,00;0;0;30,2;0;0;1;;1;;;;;;;0;1;1
2026-06-16;10:21:40;31,4;31,2;30,3;30,6;28,5;37,5;72,8;27,6;33,2;31,1;27,9;35,1;18,8;1;0,00;0;0;30,2;0;0;1;;1;;;;;;;0;1;1
2026-06-16;10:23:40;31,0;30,6;29,8;30,3;29,2;37,5;81,0;27,6;33,2;31,1;28,0;35,0;18,8;1;0,00;0;0;30,2;0;0;1;;1;;;;;;;0;1;1
2026-06-16;10:25:40;42,2;33,1;31,7;30,0;29,2;37,4;84,8;27,6;33,1;31,0;28,1;35,0;19,0;1;0,00;0;1;32,2;1;0;1;;1;;;;;;;1;1;1
2026-06-16;10:27:40;34,4;34,9;30,3;33,8;27,6;37,3;84,8;27,6;33,2;31,5;28,9;35,0;19,0;1;0,00;0;1;32,4;1;1;1;;1;;;;;;;1;1;1
2026-06-16;10:29:40;35,0;35,2;34,7;32,5;28,0;37,3;84,8;27,6;33,1;31,9;29,2;35,0;18,9;1;0,00;0;1;32,5;1;0;1;;1;;;;;;;1;1;1
2026-06-16;10:31:40;36,4;33,9;33,7;31,7;31,0;37,4;84,8;27,6;33,1;31,8;29,1;35,1;18,7;1;0,00;0;1;32,6;1;0;1;;1;;;;;;;1;1;1
2026-06-16;10:33:40;37,2;36,7;31,2;35,0;28,6;37,3;84,8;27,6;33,1;31,9;29,3;34,8;19,0;1;0,00;0;1;32,6;1;1;1;;1;;;;;;;1;1;1
2026-06-16;10:35:40;34,6;36,5;31,6;35,1;29,3;37,2;84,8;27,6;33,1;32,5;29,9;34,8;18,9;1;0,00;0;1;32,8;1;1;1;;1;;;;;;;1;1;1
2026-06-16;10:37:40;34,8;34,3;33,9;34,0;29,0;37,1;84,8;27,6;33,1;32,8;30,5;34,8;19,0;1;0,00;0;1;33,0;1;0;1;;1;;;;;;;1;1;1
2026-06-16;10:39:40;36,2;34,6;34,4;33,4;31,2;37,1;84,8;27,6;33,1;32,8;30,3;34,7;19,0;1;0,00;0;1;32,8;1;0;1;;1;;;;;;;1;1;1
2026-06-16;10:41:40;36,9;36,1;35,9;32,8;31,8;37,2;84,8;27,6;33,1;32,8;30,2;34,8;18,8;1;0,00;0;1;33,0;1;0;1;;1;;;;;;;1;1;1
2026-06-16;10:43:40;37,9;36,6;31,7;35,2;29,1;37,1;84,8;27,6;33,1;32,8;30,5;34,6;18,7;1;0,00;0;1;33,2;1;1;1;;1;;;;;;;1;1;1
2026-06-16;10:45:40;34,4;37,5;32,5;36,1;30,0;37,2;84,8;27,6;33,2;33,1;30,8;34,7;18,6;1;0,00;0;0;33,0;0;0;1;;1;;;;;;;0;1;1
2026-06-16;10:47:40;34,2;36,8;31,9;35,4;30,6;37,0;84,8;27,6;33,3;33,1;30,8;34,6;18,5;1;0,00;0;0;33,0;0;0;1;;1;;;;;;;0;1;1
2026-06-16;10:49:40;33,9;36,2;31,2;34,9;31,3;37,0;84,8;27,6;33,3;33,1;30,5;34,6;18,8;1;0,00;0;0;33,2;0;0;1;;1;;;;;;;0;1;1
2026-06-16;10:51:40;41,2;34,5;34,5;34,3;31,4;37,0;84,8;27,6;33,3;33,1;30,4;34,6;19,1;1;0,00;0;1;33,1;1;0;1;;1;;;;;;;1;1;1
2026-06-16;10:53:40;38,1;38,6;32,9;37,1;29,8;36,9;84,8;27,6;33,3;33,3;30,6;34,5;19,2;1;0,00;0;1;33,1;1;1;1;;1;;;;;;;1;1;1
2026-06-16;10:55:40;37,9;38,1;32,6;36,5;29,9;36,7;84,8;27,6;33,5;33,3;31,0;34,5;19,4;1;0,00;0;1;32,9;1;1;1;;1;;;;;;;1;1;1
2026-06-16;10:57:40;38,6;37,5;32,9;36,2;30,5;36,8;84,8;27,6;33,6;33,5;31,6;34,6;19,6;1;0,00;0;1;32,8;1;0;1;;1;;;;;;;1;1;1
2026-06-16;10:59:40;38,3;37,9;33,2;36,5;30,9;36,5;84,8;27,5;33,7;33,7;31,6;34,1;19,3;1;0,00;0;1;32,8;1;1;1;;1;;;;;;;1;1;1
2026-06-16;11:01:40;39,2;38,9;35,6;36,2;30,9;36,6;84,8;27,5;33,9;33,8;32,1;34,1;19,4;1;0,00;0;1;32,9;1;1;1;;1;;;;;;;1;1;1
2026-06-16;11:03:40;41,0;38,7;33,7;37,3;31,2;36,4;84,8;27,5;34,0;34,0;32,4;34,0;19,5;1;0,00;0;1;32,7;1;1;1;;1;;;;;;;1;1;1
2026-06-16;11:05:40;39,8;40,6;34,8;39,0;31,9;36,6;84,8;27,4;34,2;34,1;32,8;34,1;19,7;1;0,00;0;1;32,7;1;1;1;;1;;;;;;;1;1;1
2026-06-16;11:07:40;40,2;38,9;36,8;37,7;32,2;36,6;84,8;27,4;34,5;34,2;33,3;34,1;19,8;1;0,00;0;1;32,8;1;0;1;;1;;;;;;;1;1;1
2026-06-16;11:09:40;39,8;39,6;34,8;38,2;32,4;36,7;84,8;27,5;34,5;34,4;33,4;34,3;19,5;1;0,00;0;1;32,6;1;1;1;;1;;;;;;;1;1;1
2026-06-16;11:11:40;39,7;41,2;35,3;38,5;32,3;37,1;84,8;27,5;34,7;34,5;33,6;34,5;19,3;1;0,00;0;1;32,5;1;1;1;;1;;;;;;;1;1;1
2026-06-16;11:13:40;40,7;38,7;38,1;37,8;31,9;37,1;84,8;27,6;34,9;34,8;33,6;34,4;19,3;1;0,00;0;1;32,5;1;0;1;;1;;;;;;;1;1;1
2026-06-16;11:15:40;39,6;38,8;37,1;37,2;32,2;37,2;84,8;27,6;35,0;34,8;33,7;34,6;19,1;1;0,00;0;1;32,4;1;0;1;;1;;;;;;;1;1;1
2026-06-16;11:17:40;41,1;40,5;35,6;38,2;32,7;37,2;84,8;27,6;34,9;34,8;33,4;34,6;19,2;1;0,00;0;1;32,0;1;1;1;;1;;;;;;;1;1;1
2026-06-16;11:19:40;41,4;40,1;37,3;38,4;32,6;37,2;84,8;27,6;35,2;35,2;33,9;34,6;19,2;1;0,00;0;1;31,9;1;1;1;;1;;;;;;;1;1;1
2026-06-16;11:21:40;38,2;38,8;37,0;38,1;32,4;37,3;84,8;27,7;35,3;35,2;33,9;34,8;19,5;1;0,00;0;1;31,9;1;0;1;;1;;;;;;;1;1;1
2026-06-16;11:23:40;38,2;38,4;38,2;37,2;34,5;37,5;84,8;27,7;35,3;35,2;34,0;34,9;19,5;1;0,00;0;1;31,7;1;0;1;;1;;;;;;;1;1;1
2026-06-16;11:25:40;40,1;38,8;38,5;36,6;35,4;37,4;84,8;27,7;35,4;35,2;33,9;34,9;19,4;1;0,00;0;1;31,2;1;0;1;;1;;;;;;;1;1;1
2026-06-16;11:27:40;40,1;39,8;35,7;37,0;32,8;37,5;84,8;27,7;35,3;35,2;33,6;34,9;19,5;1;0,00;0;1;31,2;1;1;1;;1;;;;;;;1;1;1
2026-06-16;11:29:40;41,7;40,3;39,9;37,4;32,8;37,5;84,8;27,8;35,4;35,3;34,2;34,9;19,6;1;0,00;0;1;31,0;1;1;1;;1;;;;;;;1;1;1
2026-06-16;11:31:40;41,0;38,5;36,7;38,0;32,5;37,5;84,8;27,9;35,4;35,6;34,1;34,9;19,3;1;0,00;0;1;31,1;1;0;1;;1;;;;;;;1;1;1
2026-06-16;11:33:40;38,5;40,5;35,6;38,6;32,7;37,8;84,8;27,8;35,5;35,4;34,1;35,1;19,5;1;0,00;0;1;31,0;1;1;1;;1;;;;;;;1;1;1
2026-06-16;11:35:40;41,6;38,9;38,5;37,2;33,5;37,6;84,8;27,8;35,6;35,5;34,5;35,1;19,5;1;0,00;0;1;30,8;1;0;1;;1;;;;;;;1;1;1
2026-06-16;11:37:40;41,2;39,1;37,5;38,0;32,9;37,6;84,8;27,8;35,6;35,6;34,5;35,1;19,5;1;0,00;0;1;30,9;1;0;1;;1;;;;;;;1;1;1
2026-06-16;11:39:40;40,3;41,6;36,0;39,2;33,0;37,6;84,8;28,0;35,7;35,6;34,1;35,2;19,6;1;0,00;0;1;30,8;1;1;1;;1;;;;;;;1;1;1
2026-06-16;11:41:40;43,5;41,3;38,9;38,5;33,0;37,8;84,8;28,0;35,8;35,7;34,8;35,2;19,9;1;0,00;0;1;30,7;1;1;1;;1;;;;;;;1;1;1
2026-06-16;11:43:40;42,5;40,7;36,9;39,5;33,8;37,9;84,8;28,1;35,9;36,0;34,9;35,4;20,1;1;0,00;0;1;30,7;1;0;1;;1;;;;;;;1;1;1
2026-06-16;11:45:40;41,4;42,6;36,8;40,8;33,8;38,0;84,3;28,1;36,1;35,9;35,3;35,5;20,2;1;0,00;0;1;30,8;1;1;1;;1;;;;;;;1;1;1
2026-06-16;11:47:40;42,4;41,4;40,8;39,3;34,0;38,2;83,2;28,2;36,3;36,1;35,3;35,6;20,2;1;0,00;0;1;30,8;1;1;1;;1;;;;;;;1;1;1
2026-06-16;11:49:40;43,4;40,6;39,2;39,5;33,8;38,3;81,6;28,2;36,3;36,3;35,3;35,7;20,2;1;0,00;0;1;30,9;1;0;1;;1;;;;;;;1;1;1
2026-06-16;11:51:40;40,8;42,7;37,1;41,1;34,3;38,3;79,4;28,4;36,4;36,3;35,4;35,9;20,2;1;0,00;0;1;30,9;1;1;1;;1;;;;;;;1;1;1
2026-06-16;11:53:40;42,4;42,1;40,1;39,2;34,1;38,5;77,1;28,5;36,5;36,4;35,5;35,9;20,4;1;0,00;0;1;31,1;1;1;1;;1;;;;;;;1;1;1
2026-06-16;11:55:40;44,2;41,4;39,7;39,9;34,2;38,6;74,4;28,5;36,6;36,5;35,8;36,0;20,3;1;0,00;0;1;31,1;1;0;1;;1;;;;;;;1;1;1
2026-06-16;11:57:40;40,7;42,7;37,3;41,3;34,5;38,7;71,4;28,6;36,8;36,8;35,8;36,2;20,3;1;0,00;0;1;31,2;1;1;1;;1;;;;;;;1;1;1
2026-06-16;11:59:40;40,6;42,0;40,9;39,5;34,9;38,9;68,2;28,6;36,9;36,8;35,6;36,2;20,1;1;0,00;0;1;31,2;1;1;1;;1;;;;;;;1;1;1
2026-06-16;12:01:40;42,3;39,8;39,6;38,9;34,4;38,8;64,2;28,8;37,0;37,0;36,0;36,3;19,8;1;0,00;0;1;31,3;1;0;1;;1;;;;;;;1;1;1
2026-06-16;12:03:40;41,6;41,4;37,0;39,7;34,4;38,9;60,2;28,8;37,0;36,9;35,7;36,4;19,9;1;0,00;0;1;31,3;1;0;1;;1;;;;;;;1;1;1
2026-06-16;12:05:40;42,1;41,4;41,1;38,7;35,4;39,0;55,6;28,8;37,0;37,0;35,8;36,4;19,9;1;0,00;0;1;31,3;1;0;1;;1;;;;;;;1;1;1
2026-06-16;12:07:40;42,4;39,9;39,1;39,0;34,3;38,9;50,3;28,8;37,0;36,9;35,9;36,4;19,9;1;0,00;0;1;31,3;1;0;1;;1;;;;;;;1;1;1
2026-06-16;12:09:40;39,9;42,4;37,4;40,0;34,6;39,0;46,9;28,8;37,1;37,0;35,8;36,4;19,8;1;0,00;0;1;31,5;1;1;1;;1;;;;;;;1;1;1
2026-06-16;12:11:40;42,2;40,5;40,0;39,2;34,9;39,1;43,1;28,9;37,1;37,1;36,1;36,5;19,7;1;0,00;0;1;31,5;1;0;1;;1;;;;;;;1;1;1
2026-06-16;12:13:40;38,9;41,0;40,6;38,4;36,4;39,1;39,0;28,9;37,2;37,0;35,7;36,6;19,4;1;0,00;0;0;31,5;0;0;1;;1;;;;;;;0;1;1
2026-06-16;12:15:40;38,3;40,2;39,6;37,8;37,1;39,1;34,9;28,9;37,1;37,0;35,5;36,6;19,4;1;0,00;0;0;31,5;0;0;1;;1;;;;;;;0;1;1
2026-06-16;12:17:40;40,0;40,4;39,7;37,2;37,2;39,1;31,2;28,9;37,1;37,1;35,0;36,6;19,3;1;0,00;0;0;31,5;0;0;1;;1;;;;;;;0;1;1
2026-06-16;12:19:40;40,0;39,9;38,9;36,7;37,0;39,1;27,4;28,9;37,1;37,1;34,9;36,6;19,3;1;0,00;0;0;31,5;0;0;1;;1;;;;;;;0;1;1
2026-06-16;12:21:40;39,2;39,2;38,1;36,1;36,6;39,1;23,8;28,9;37,1;37,0;34,4;36,6;19,2;1;0,00;0;0;31,5;0;0;1;;1;;;;;;;0;1;1
2026-06-16;12:23:40;43,2;38,7;38,8;35,6;36,2;39,1;20,2;28,9;37,1;37,0;34,3;36,6;19,0;1;0,00;0;1;31,5;1;0;1;;1;;;;;;;1;1;1
2026-06-16;12:25:40;40,3;40,7;36,3;39,3;33,7;39,1;17,0;28,9;37,1;37,1;35,2;36,6;18,8;1;0,00;0;1;31,5;1;0;1;;1;;;;;;;1;1;1
2026-06-16;12:27:40;37,9;39,7;39,5;38,2;35,5;39,1;14,5;28,8;37,2;37,1;34,9;36,6;18,6;1;0,00;0;1;31,3;1;0;1;;1;;;;;;;1;1;1
2026-06-16;12:29:40;37,3;38,8;38,6;37,6;37,0;39,2;11,9;28,8;37,2;37,1;34,7;36,6;18,5;1;0,00;0;0;31,3;0;0;1;;1;;;;;;;0;1;1
2026-06-16;12:31:40;36,9;38,1;37,7;37,0;36,9;39,1;9,0;28,8;37,2;37,1;34,2;36,6;18,5;1;0,00;0;0;31,3;0;0;1;;1;;;;;;;0;1;1
2026-06-16;12:33:40;38,1;37,9;37,6;36,4;36,6;39,2;6,6;28,8;37,2;37,1;33,8;36,6;18,3;1;0,00;0;0;31,3;0;0;1;;1;;;;;;;0;1;1
2026-06-16;12:35:40;37,5;37,3;36,7;35,8;36,1;39,1;4,0;28,8;37,2;37,1;33,4;36,6;18,3;1;0,00;0;0;31,4;0;0;1;;1;;;;;;;0;1;1
2026-06-16;12:37:40;36,9;36,7;36,0;35,2;35,7;39,1;1,6;28,8;37,2;37,1;33,0;36,6;18,3;1;0,00;0;0;31,4;0;0;1;;1;;;;;;;0;1;1
2026-06-16;12:39:40;39,1;36,9;36,2;34,6;35,2;39,1;0,0;28,8;37,2;37,1;32,8;36,4;18,4;1;0,00;0;0;31,4;0;0;0;;1;;;;;;;0;1;1
2026-06-16;12:41:40;38,5;36,3;35,5;34,1;34,8;39,1;1,0;27,5;37,2;37,1;32,8;35,5;18,5;1;0,00;0;0;30,4;0;0;0;;1;;;;;;;0;1;1
2026-06-16;12:43:41;40,8;36,8;36,3;33,6;34,5;39,3;10,5;25,4;37,2;37,1;32,8;34,8;18,6;1;0,00;0;1;28,7;1;0;1;;1;;;;;;;1;1;1
2026-06-16;12:45:41;38,7;41,2;35,1;38,6;32,2;39,3;21,3;26,4;37,2;37,1;33,0;36,4;18,5;1;0,00;0;1;29,2;1;1;1;;1;;;;;;;1;1;1
2026-06-16;12:47:41;37,9;38,7;36,6;37,2;32,9;39,3;25,0;27,9;37,2;37,1;34,2;36,6;18,6;1;0,00;0;0;30,2;0;0;1;;1;;;;;;;0;1;1
2026-06-16;12:49:41;38,2;37,9;37,1;36,7;35,4;39,2;26,1;28,2;37,2;37,1;33,7;36,7;18,5;1;0,00;0;0;30,8;0;0;1;;1;;;;;;;0;1;1
2026-06-16;12:51:41;37,7;37,2;36,3;36,2;35,9;39,2;26,1;28,5;37,2;37,2;33,4;36,7;18,7;1;0,00;0;0;31,0;0;0;1;;1;;;;;;;0;1;1
2026-06-16;12:53:41;38,8;36,9;36,3;35,5;35,7;39,2;25,3;28,5;37,2;37,2;32,8;36,6;18,8;1;0,00;0;0;31,1;0;0;1;;1;;;;;;;0;1;1
2026-06-16;12:55:41;38,7;38,8;38,1;35,0;35,4;39,3;24,4;28,6;37,3;37,1;32,4;36,7;18,9;1;0,00;0;1;31,2;1;1;1;;1;;;;;;;1;1;1
2026-06-16;12:57:41;36,5;39,8;34,5;37,8;32,5;39,2;22,8;28,6;37,2;37,1;33,3;36,7;18,9;1;0,00;0;0;31,3;0;0;1;;1;;;;;;;0;1;1
2026-06-16;12:59:41;38,0;38,9;37,8;37,4;34,0;39,2;21,4;28,6;37,2;37,1;33,0;36,7;18,9;1;0,00;0;0;31,3;0;0;1;;1;;;;;;;0;1;1
2026-06-16;13:01:41;37,5;38,2;36,9;36,8;35,9;39,2;20,7;28,7;37,3;37,1;32,4;36,7;18,9;1;0,00;0;0;31,3;0;0;1;;1;;;;;;;0;1;1
2026-06-16;13:03:41;36,9;37,6;36,2;36,1;36,4;39,2;19,5;28,8;37,3;37,1;32,2;36,6;19,0;1;0,00;0;0;31,4;0;0;1;;1;;;;;;;0;1;1
2026-06-16;13:05:41;39,8;40,1;36,0;36,6;33,8;39,2;18,8;28,8;37,3;37,1;32,0;36,7;19,1;1;0,00;0;1;31,4;1;1;1;;1;;;;;;;1;1;1
2026-06-16;13:07:41;37,5;37,5;36,3;37,2;32,2;39,2;18,3;28,8;37,3;37,2;34,1;36,7;19,0;1;0,00;0;0;31,4;0;0;1;;1;;;;;;;0;1;1
2026-06-16;13:09:41;38,0;36,3;35,9;36,4;34,5;39,3;18,3;28,8;37,3;37,2;33,8;36,7;19,0;1;0,00;0;0;31,4;0;0;1;;1;;;;;;;0;1;1
2026-06-16;13:11:41;37,7;35,6;35,1;35,9;34,5;39,2;18,5;28,8;37,3;37,2;33,1;36,7;19,0;1;0,00;0;0;31,4;0;0;1;;1;;;;;;;0;1;1
2026-06-16;13:13:41;37,2;34,9;34,4;35,3;34,2;39,2;19,3;28,8;37,3;37,2;32,7;36,7;18,9;1;0,00;0;0;31,4;0;0;1;;1;;;;;;;0;1;1
2026-06-16;13:15:41;40,5;36,4;36,2;34,9;33,9;39,2;20,6;28,8;37,3;37,2;32,3;36,7;19,0;1;0,00;0;1;31,4;1;0;1;;1;;;;;;;1;1;1
2026-06-16;13:17:41;36,2;39,4;34,4;37,4;32,0;39,3;22,3;28,8;37,3;37,2;33,2;36,7;18,9;1;0,00;0;0;31,4;0;0;1;;1;;;;;;;0;1;1
