Address,USB0::0x2A8D::0x8601::MY59013886::0::INSTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model,DAQ973A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serial Number:,MY59013886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Firmware Version,A.03.03-01.00-02.01-00.02-02.00-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start Time,2026-07-13 13:43:13.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop Time,2026-07-15 11:13:13.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data Log Running,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument Configuration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modules,4,Slot 0,SCD,Slot 1,DAQM901A,Slot 4,DAQ970A Computed Channels,Slot 10,Virtual Digitizer Channels,,,,,,,,,,,,,,,,,,,,
2026-07-14 23:40:53.643,6114,21.7386385,43.436945,27.3683443,50.2848491,24.2130224,36.0267841,24.6878104,29.5922284,0.0082068118,20.9599525,69.9032816,0.0231868307,19.7677521,-0.00440120446,-0.000113666338,0.465786793,,,,,,,,,,,,
2026-07-14 23:41:13.643,6115,21.723369,43.4590185,27.3678233,50.2809742,24.2263985,36.0335856,24.6570231,29.5732311,-0.000756083876,20.9787534,69.9236527,0.0231627297,19.6142791,-0.00310723831,-0.00011662479,0.591527846,,,,,,,,,,,,
2026-07-14 23:41:33.643,6116,21.7631285,43.4531058,27.3655024,50.2808073,24.2159569,36.1033667,24.7042224,29.5530344,0.00814631037,20.9458933,69.920396,0.0231336953,19.6224103,-0.00621143553,-0.000116261471,0.575977533,,,,,,,,,,,,
2026-07-14 23:41:53.681,6117,21.7486986,43.4603408,27.3654195,50.2775464,24.2435101,36.121105,24.6966468,29.6011738,7.15679116E-05,20.9685095,69.9214732,0.0231830305,19.7942057,-0.00354363587,-0.000116302447,0.443953525,,,,,,,,,,,,
2026-07-14 23:42:13.643,6118,21.7500208,43.4600762,27.3633236,50.2790785,24.2087405,36.1024041,24.7050335,29.5865122,0.00849156655,20.9206366,69.9779107,0.023057975,19.7349146,-0.0042862874,-0.000121834179,0.354803856,,,,,,,,,,,,
2026-07-14 23:42:33.643,6119,21.7593728,43.4690754,27.3639808,50.2738146,24.2045709,36.1389139,24.6734475,29.5915759,-0.000769632572,20.9251908,69.959483,0.0231208165,20.4606034,-0.00422595594,-0.000114270048,0.439794482,,,,,,,,,,,,
2026-07-14 23:42:53.643,6120,21.7338331,43.4616458,27.3624,50.2737252,24.2244031,36.1132672,24.6912473,29.586225,0.00412452413,20.9314533,69.9890942,0.023122248,19.8187646,-0.00374876283,-0.00011112857,0.480162468,,,,,,,,,,,,
2026-07-14 23:43:13.651,6121,21.7531718,43.4150499,27.3610027,50.2693973,24.2264339,36.1235137,24.7048523,29.5939538,0.00625389651,20.9068293,69.9396968,0.0232212229,19.8034101,-0.00422653052,-0.000110385543,0.48432834,,,,,,,,,,,,
2026-07-14 23:43:33.657,6122,21.7373521,43.4073936,27.3608665,50.270512,24.19069,36.1074041,24.6948608,29.5911112,-0.000328319719,20.9365993,69.8556263,0.0232381827,19.6340746,-0.00315751453,-0.000115881762,0.593173707,,,,,,,,,,,,
2026-07-14 23:43:53.643,6123,21.7337694,43.3935634,27.3615592,50.2656774,24.2004019,36.1665067,24.6870289,29.5753823,0.00677725081,20.9181263,69.7900886,0.0231473826,19.6256966,-0.00338390115,-0.000123844725,0.418446093,,,,,,,,,,,,
2026-07-14 23:44:13.643,6124,21.734598,43.3951642,27.3612751,50.2666372,24.1842418,36.1537412,24.695798,29.5911264,0.00728338368,20.9280476,69.7686827,0.0232183183,19.8220581,-0.00461868501,-0.000120889004,0.444704748,,,,,,,,,,,,
2026-07-14 23:44:33.683,6125,21.7370636,43.4026457,27.3573082,50.2618979,24.1973591,36.2086897,24.7083419,29.5887258,-0.000761370051,20.8860803,69.8741016,0.0231478202,19.8225103,-0.00348416628,-0.000117963333,0.486752741,,,,,,,,,,,,
2026-07-14 23:44:53.648,6126,21.7560845,43.4031962,27.3553959,50.2599903,24.1830285,36.2953356,24.6842383,29.5867097,0.00790546765,20.8809474,69.9589385,0.0231902821,19.8209729,-0.00357265242,-0.000111956281,0.467876559,,,,,,,,,,,,
2026-07-14 23:45:13.643,6127,21.7566653,43.3925806,27.3551057,50.2563181,24.1024938,36.3847686,24.6851388,29.5475508,0.00614820749,20.9165042,70.0297218,0.02313553,19.8223567,-0.00342211107,-0.0001161003,0.547342282,,,,,,,,,,,,
2026-07-14 23:45:33.643,6128,21.7282217,43.3910676,27.3544959,50.2535282,24.1260618,36.4069547,24.7077161,29.5973475,0.00531146805,20.8913141,70.0412572,0.0231801398,19.8224884,-0.00358960269,-0.000115406443,0.509241623,,,,,,,,,,,,
2026-07-14 23:45:53.643,6129,21.7210851,43.3739348,27.3528322,50.254798,24.1138886,36.4179737,24.7064148,29.5461564,0.00650238351,20.8740726,70.0925234,0.0231461376,19.8216108,-0.00338217739,-0.000119091533,0.498492306,,,,,,,,,,,,
2026-07-14 23:46:13.643,6130,21.7388088,43.3904401,27.3528145,50.2526579,24.0825481,36.5031782,24.7021359,29.5678387,-5.06093777E-05,20.8851773,70.1261939,0.0231821639,19.6432842,-0.00386827657,-0.000115980104,0.369760021,,,,,,,,,,,,
2026-07-14 23:46:33.668,6131,21.7374417,43.3767894,27.352998,50.2503926,24.0895077,36.4771074,24.682287,29.5564824,0.00272434281,20.8896901,70.1264363,0.0232011914,19.8223771,-0.00269526063,-0.000114149852,0.495917661,,,,,,,,,,,,
2026-07-14 23:46:53.643,6132,21.7085424,43.3744405,27.353969,50.245391,24.0548156,36.5216753,24.6740008,29.5686284,0.00192432392,20.8950831,70.1383949,0.0231464078,19.7678413,-0.00371716063,-0.000113611703,0.49328838,,,,,,,,,,,,
2026-07-14 23:47:13.673,6133,21.7331275,43.3365231,27.3501857,50.2456772,24.0694085,36.5731946,24.7012283,29.5598042,0.00516900564,20.8855085,70.0589213,0.0231101981,19.7498955,-0.00339941495,-0.000112600967,0.522469975,,,,,,,,,,,,
2026-07-14 23:47:33.653,6134,21.7149106,43.33926,27.3522934,50.2440259,24.0847582,36.5837905,24.7030953,29.5420044,0.00731702903,20.8617772,70.044861,0.0231158062,19.7542019,-0.00391769091,-0.000113043506,0.515934336,,,,,,,,,,,,
2026-07-14 23:47:53.689,6135,21.7134689,43.3579814,27.3500495,50.2415818,24.0440863,36.638722,24.6558528,29.5464414,-0.000545478077,20.8673502,70.1073132,0.0232046481,19.822454,-0.00469769049,-0.000111486426,0.455167234,,,,,,,,,,,,
2026-07-14 23:48:13.643,6136,21.7330815,43.3559921,27.3470537,50.2377129,24.03109,36.6057412,24.6948054,29.5288809,0.00165221002,20.8711611,70.160883,0.0231475732,19.808845,-0.00493528152,-0.00011980178,0.354284829,,,,,,,,,,,,
2026-07-14 23:48:33.643,6137,21.7388761,43.3528926,27.3481312,50.233856,24.0127693,36.6900956,24.6820716,29.5386523,0.00076083684,20.8362637,70.1816846,0.0231236794,19.7607057,-0.00461954689,-0.000116001958,0.49582888,,,,,,,,,,,,
2026-07-14 23:48:53.643,6138,21.7498162,43.2954269,27.3472195,50.2312986,23.9945101,36.7185682,24.6866479,29.520016,0.00112325009,20.8699613,70.182672,0.0231088315,19.8223534,-0.00533864042,-0.000114037852,0.607931823,,,,,,,,,,,,
2026-07-14 23:49:13.643,6139,21.7283008,43.3102505,27.347332,50.2259931,24.0478135,36.7352019,24.6654268,29.5506611,0.00139732446,20.8856779,70.1443136,0.02317332,19.8197015,-0.00514213224,-0.000115824396,0.539290538,,,,,,,,,,,,
2026-07-14 23:49:33.643,6140,21.7195788,43.3286563,27.3455025,50.2250393,24.0450242,36.7687975,24.6871379,29.5387254,0.00107874739,20.8491337,70.0976002,0.0231034748,19.7568548,-0.00377519375,-0.000109691686,0.495425951,,,,,,,,,,,,
2026-07-14 23:49:53.682,6141,21.751768,43.2964274,27.3430869,50.2216294,24.0520286,36.7990986,24.6898676,29.5334381,0.00291474623,20.8468754,70.1072008,0.023062173,19.8231247,-0.0066156563,-0.000116359813,0.402076263,,,,,,,,,,,,
2026-07-14 23:50:13.643,6142,21.7390324,43.2922476,27.343075,50.2186905,24.0162446,36.7727111,24.6492717,29.5346732,0.00653381556,20.8811779,70.1395222,0.02305383,19.7873143,-0.00344078509,-0.00011894402,0.389175718,,,,,,,,,,,,
2026-07-14 23:50:33.667,6143,21.7492371,43.2990778,27.3416008,50.2161689,24.0223072,36.7728954,24.6799406,29.5295274,0.00225839868,20.8509515,70.1623114,0.0231182384,19.8222539,-0.00605284998,-0.000118231041,0.351177498,,,,,,,,,,,,
2026-07-14 23:50:53.643,6144,21.7153087,43.2838336,27.3400496,50.2115609,24.0287069,36.7829959,24.6735448,29.5292776,0.000936473445,20.8410815,70.1877635,0.0231748864,19.8224917,-0.00532226474,-0.00011327297,0.57717266,,,,,,,,,,,,
2026-07-14 23:51:13.643,6145,21.725933,43.2804036,27.3404877,50.2086101,24.0191545,36.8220728,24.6684385,29.5321599,0.00722894757,20.8211383,70.2058713,0.0231258698,19.822671,-0.00662197674,-0.000116042934,0.599886908,,,,,,,,,,,,
2026-07-14 23:51:33.643,6146,21.7005241,43.2789621,27.3382083,50.2048307,24.0329198,36.8243852,24.6684815,29.5155478,0.00313382141,20.8488464,70.2685998,0.023160985,19.8227243,-0.00612381127,-0.000113603508,0.511358706,,,,,,,,,,,,
2026-07-14 23:51:53.643,6147,21.7421834,43.2886935,27.337859,50.2002584,24.013,36.8054864,24.6675849,29.5113912,0.00470951982,20.8297605,70.3232783,0.0231516691,19.8229657,-0.00612582231,-0.000115985568,0.381813733,,,,,,,,,,,,
2026-07-14 23:52:13.643,6148,21.7527765,43.1837461,27.3366749,50.1974805,24.0025644,36.8316403,24.6869492,29.5265161,0.00207785512,20.8383674,70.3748152,0.0232226638,19.6437108,-0.00575377832,-0.000114122535,0.387666442,,,,,,,,,,,,
2026-07-14 23:52:33.652,6149,21.7651333,43.2197793,27.3363551,50.1938203,24.0474464,36.8802868,24.6434877,29.543217,0.0040348683,20.8214408,70.3594255,0.0232248046,19.8226443,-0.00531422054,-0.000113854826,0.454115522,,,,,,,,,,,,
2026-07-14 23:52:53.643,6150,21.7164647,43.214492,27.3352776,50.1907384,24.0294072,36.8888024,24.6648793,29.5281165,0.00316814937,20.8062529,70.3943555,0.0231845614,19.8224839,-0.00527601062,-0.000121216811,0.505717705,,,,,,,,,,,,
2026-07-14 23:53:13.643,6151,21.7489314,43.2324241,27.3331166,50.1872272,24.0270891,36.945582,24.6706298,29.5204851,0.00758420151,20.8313597,70.4041975,0.0231363168,19.8171667,-0.00466321537,-0.000117460696,0.520188989,,,,,,,,,,,,
2026-07-14 23:53:33.643,6152,21.7463377,43.2224231,27.3326962,50.1835671,23.9956985,36.9607662,24.6862774,29.5347787,6.25078677E-05,20.8419723,70.4031092,0.0231443107,19.6743613,-0.00541218734,-0.000119394754,0.536565648,,,,,,,,,,,,
2026-07-14 23:53:53.643,6153,21.7662347,43.2046096,27.3318614,50.1772661,23.9845084,36.9575241,24.6475443,29.5397029,0.00111471177,20.8033438,70.4126795,0.0231773165,19.633999,-0.00546533648,-0.000117496209,0.470997549,,,,,,,,,,,,
2026-07-14 23:54:13.655,6154,21.7488537,43.208995,27.32973,50.1761335,24.0231759,36.9276726,24.6653985,29.5310726,0.00440467531,20.7890167,70.3935619,0.0231771851,19.7404798,-0.00518809906,-0.000112431601,0.378959086,,,,,,,,,,,,
2026-07-14 23:54:33.672,6155,21.747921,43.1616113,27.3268408,50.1706433,24.0424818,36.9306611,24.6502292,29.5107966,0.00588549608,20.8001,70.4583051,0.0231803223,19.6666051,-0.00415125985,-0.000113611703,0.416574865,,,,,,,,,,,,
2026-07-14 23:54:53.643,6156,21.7338083,43.167153,27.3278473,50.1671321,23.9869255,36.9658356,24.686812,29.536747,0.00440366404,20.7859932,70.4570222,0.0231245871,19.7056586,-0.00388608872,-0.00011584625,0.561465272,,,,,,,,,,,,
2026-07-14 23:55:13.643,6157,21.7312134,43.1717178,27.3245317,50.1659936,23.9833463,36.9719602,24.6727879,29.5125448,0.0013577517,20.783126,70.5497951,0.0231246744,19.824451,-0.00367004464,-0.000121091152,0.502945009,,,,,,,,,,,,
2026-07-14 23:55:33.643,6158,21.7684059,43.1837884,27.3228444,50.1584646,23.9814171,37.0016399,24.6784559,29.5207857,0.00445363218,20.7991769,70.5066577,0.0231504634,19.8227131,-0.00541592215,-0.000119463047,0.519369473,,,,,,,,,,,,
2026-07-14 23:55:53.654,6159,21.7653358,43.1884865,27.321678,50.1546436,23.9709337,37.0437556,24.6565264,29.5111134,0.00525933028,20.7919424,70.4499575,0.023169763,19.8112081,-0.00459598889,-0.000119143436,0.452517466,,,,,,,,,,,,
2026-07-14 23:56:13.643,6160,21.7108954,43.1514482,27.3209202,50.1509655,24.0128106,37.0751562,24.6769564,29.5186983,0.000163967949,20.7805158,70.5386959,0.0230871362,19.8222086,-0.00582933629,-0.000115455614,0.479937101,,,,,,,,,,,,
2026-07-14 23:56:33.667,6161,21.7499252,43.1278387,27.3192032,50.147675,23.959307,37.1139511,24.6883096,29.4944954,0.00722052416,20.7731415,70.5255271,0.0231580355,19.8230107,-0.00347669668,-0.00011465522,0.404357249,,,,,,,,,,,,
2026-07-14 23:56:53.645,6162,21.7441943,43.140008,27.3174211,50.1423875,23.9525156,37.1001677,24.681076,29.5162628,0.00494456844,20.7638811,70.5751493,0.0231814332,19.8226815,-0.00363758057,-0.000110456567,0.51199383,,,,,,,,,,,,
2026-07-14 23:57:13.644,6163,21.7563286,43.1549801,27.3145496,50.1382386,23.9653995,37.1178631,24.6871473,29.5307092,0.00536291402,20.782228,70.6195621,0.0232060938,19.8227604,-0.00347095082,-0.000117922357,0.48316053,,,,,,,,,,,,
2026-07-14 23:57:33.647,6164,21.7552716,43.1271292,27.315118,50.1348527,23.9674758,37.1405872,24.6873325,29.5288359,0.00350967304,20.7978788,70.5772293,0.0231740271,19.8231668,-0.00376341475,-0.000115026734,0.418917315,,,,,,,,,,,,
2026-07-14 23:57:53.643,6165,21.7721821,43.0938964,27.3141885,50.1300361,23.9386706,37.1754643,24.682287,29.5089621,-0.000324702137,20.7920167,70.6184085,0.0231391264,19.8220407,-0.00341636522,-0.000112469845,0.354141414,,,,,,,,,,,,
2026-07-14 23:58:13.659,6166,21.762727,43.1091459,27.3111927,50.1262747,23.9528358,37.1625254,24.6510686,29.5139162,0.00734964243,20.7864262,70.5907852,0.0231046588,19.82271,-0.00306242066,-0.000119282753,0.422092939,,,,,,,,,,,,
2026-07-14 23:58:33.643,6167,21.7558096,43.1045575,27.3116782,50.1244685,23.9513152,37.1816652,24.6802952,29.5011894,-0.000731893881,20.7953759,70.623418,0.0231319019,19.8217366,-0.00248639887,-0.000117501672,0.544870076,,,,,,,,,,,,
2026-07-14 23:58:53.643,6168,21.7558841,43.1178014,27.3089606,50.1189724,23.9580027,37.2034799,24.6854835,29.5223364,0.00736843364,20.7644701,70.5702837,0.0231605231,19.8234594,-0.00301300632,-0.000117550843,0.516986048,,,,,,,,,,,,
2026-07-14 23:59:13.643,6169,21.7538326,43.1222577,27.307664,50.1154434,23.9696794,37.1931179,24.6702014,29.5232348,0.00324254194,20.7673012,70.5227912,0.0231119991,19.645196,-0.00368182364,-0.000117018158,0.568144327,,,,,,,,,,,,
2026-07-14 23:59:33.643,6170,21.7774035,43.1208626,27.3054201,50.1123198,23.9513175,37.1904288,24.6581932,29.5281907,-0.000257147121,20.7865181,70.5437397,0.0231585062,19.8214142,-0.0027630617,-0.000115201564,0.5166719,,,,,,,,,,,,
2026-07-14 23:59:53.643,6171,21.7435075,43.1048236,27.3055682,50.1083915,23.9799652,37.1828163,24.6652645,29.4934467,0.00108835904,20.7723612,70.4967045,0.0231175782,19.8218919,-0.00291475223,-0.000114739904,0.352201893,,,,,,,,,,,,
2026-07-15 00:00:13.644,6172,21.7936224,43.0454186,27.3021994,50.1028656,23.9962157,37.0718606,24.6680549,29.5255706,0.00141501936,20.7586454,70.4681115,0.023158223,19.8223707,-0.00376370204,-0.000113729167,0.434153481,,,,,,,,,,,,
2026-07-15 00:00:33.652,6173,21.7615123,43.0681536,27.3019566,50.1005825,24.0192076,37.0508857,24.6730605,29.5262886,0.00205920412,20.759405,70.4480253,0.0231135213,19.8233551,-0.00276679651,-0.00011535454,0.512929444,,,,,,,,,,,,
2026-07-15 00:00:53.643,6174,21.779196,43.0762387,27.2992036,50.0968271,24.0373484,37.0227175,24.6692662,29.5154855,0.00175042485,20.7518426,70.4543658,0.0231161074,19.823275,-0.00197329417,-0.000112152965,0.519827036,,,,,,,,,,,,
2026-07-15 00:01:13.643,6175,21.7941251,43.0784717,27.2988543,50.0947288,24.0490162,36.975587,24.68684,29.5246995,0.00157979403,20.7619373,70.4341569,0.0231409914,19.8220387,-0.00310723831,-0.000112740285,0.555264269,,,,,,,,,,,,
2026-07-15 00:01:33.643,6176,21.7796423,43.0716969,27.299541,50.0900494,24.0510764,36.9743055,24.6903289,29.537282,0.00750982733,20.7611481,70.404665,0.0231209229,19.8232787,-0.00350025467,-0.000114127998,0.460446282,,,,,,,,,,,,
2026-07-15 00:01:53.674,6177,21.7390791,43.0510114,27.2986115,50.0862999,24.0685025,36.9535627,24.6983322,29.5350795,0.00637971896,20.7482261,70.369946,0.0231312083,19.8208333,-0.00352898394,-0.000114548683,0.368551235,,,,,,,,,,,,
2026-07-15 00:02:13.643,6178,21.7627433,43.0302482,27.2938869,50.0863178,24.0921391,36.9992023,24.6692908,29.4941817,-0.000150398568,20.7557026,70.3217991,0.0231558235,19.8174039,-0.00376284017,-0.000117537184,0.402588461,,,,,,,,,,,,
2026-07-15 00:02:33.668,6179,21.7634132,42.9996251,27.2917733,50.0819544,24.0887121,36.9675132,24.6754004,29.5228406,0.00821844828,20.7326443,70.3093632,0.0231160969,19.8217917,-0.00369072971,-0.00011746616,0.518188005,,,,,,,,,,,,
2026-07-15 00:02:53.643,6180,21.7784132,43.0033075,27.2902399,50.0783301,24.1282112,36.9452747,24.6895651,29.5305548,0.000447513768,20.7539761,70.3689705,0.0231379158,19.8223084,-0.00339280722,-0.000113379507,0.553003771,,,,,,,,,,,,
2026-07-15 00:03:13.643,6181,21.7753393,43.0010923,27.2913174,50.0759397,24.1016122,36.8931869,24.688065,29.5413312,0.00445357702,20.7401111,70.3143026,0.0231387732,19.821406,-0.00243842099,-0.000121651154,0.608000116,,,,,,,,,,,,
2026-07-15 00:03:33.659,6182,21.7974076,43.016839,27.2879131,50.0723333,24.1003396,36.8854355,24.6698826,29.4867595,0.00078887655,20.7338874,70.2731712,0.0231519026,19.8228548,-0.00298887373,-0.000117471623,0.547581307,,,,,,,,,,,,
2026-07-15 00:03:53.667,6183,21.7876674,42.9964745,27.2871079,50.0712782,24.148395,36.8990516,24.6710529,29.5345686,0.00671118512,20.7127397,70.2133312,0.0231098858,19.823045,-0.00569746895,-0.000112964286,0.450086235,,,,,,,,,,,,
2026-07-15 00:04:13.643,6184,21.7808057,42.9911134,27.2857462,50.0714749,24.1452858,36.8708422,24.6683441,29.5362321,0.00252965759,20.7292802,70.2001364,0.0230989694,19.8194518,-0.00245996794,-0.000115638639,0.379088843,,,,,,,,,,,,
2026-07-15 00:04:33.674,6185,21.7717015,43.0055771,27.2851068,50.0647569,24.1628769,36.9428387,24.6741612,29.5209397,0.00192856665,20.7489117,70.1976524,0.0231190243,19.8217502,-0.00327530452,-0.000112977944,0.504959652,,,,,,,,,,,,
2026-07-15 00:04:53.664,6186,21.7764173,43.0038423,27.2840707,50.0651742,24.1189495,36.8919589,24.6661905,29.5221118,0.000924004968,20.7237756,70.139325,0.0230422577,19.8228893,-0.00320118301,-0.000117488013,0.48939568,,,,,,,,,,,,
2026-07-15 00:05:13.669,6187,21.7788314,43.0360028,27.2816552,50.0622176,24.1486602,36.8825143,24.6783598,29.5200509,0.00766687499,20.7261501,70.1597288,0.0231539361,19.7948776,-0.00677194351,-0.000115586737,0.587320998,,,,,,,,,,,,
2026-07-15 00:05:33.643,6188,21.7424576,42.9818083,27.2817321,50.0615142,24.1496083,36.89063,24.6716691,29.5370083,0.00033274172,20.7384347,70.1236404,0.0230968642,19.8226508,-0.0041920554,-0.000118687238,0.469836568,,,,,,,,,,,,
2026-07-15 00:05:53.658,6189,21.7784329,42.9891019,27.2796836,50.0583966,24.1253387,36.87213,24.6758794,29.4676885,0.0031397718,20.7353729,70.0824964,0.0231274922,19.8231414,-0.0066627723,-0.000112972481,0.46864827,,,,,,,,,,,,
2026-07-15 00:06:13.732,6190,21.7709782,42.9609732,27.2777003,50.0557201,24.1220599,36.9022458,24.6533154,29.5236434,0.00364661255,20.7582306,70.0985717,0.0230554283,19.8224531,-0.0062358554,-0.000120438271,0.490747881,,,,,,,,,,,,
2026-07-15 00:06:33.643,6191,21.7741582,43.0158433,27.2758057,50.0526741,24.1072746,36.8945618,24.6579225,29.5007214,0.00728388701,20.7275341,70.1434174,0.0231999271,19.8224027,-0.00674005403,-0.00011281131,0.593658588,,,,,,,,,,,,
2026-07-15 00:06:53.643,6192,21.7605136,42.9877744,27.275184,50.050093,24.1521535,36.876158,24.6774366,29.5244842,0.00621284821,20.7287005,70.1154038,0.0231424587,19.8230487,-0.00556617621,-0.000117143817,0.562202837,,,,,,,,,,,,
2026-07-15 00:07:13.655,6193,21.7791403,42.936833,27.2735263,50.0475775,24.1543417,36.9578569,24.6702682,29.5383781,0.00540345439,20.7305199,70.1462894,0.0231088209,19.8222617,-0.00485167936,-0.000116690351,0.498075719,,,,,,,,,,,,
2026-07-15 00:07:33.665,6194,21.762715,42.96695,27.269974,50.0462959,24.1269255,36.958984,24.6464659,29.4851423,0.00628456552,20.7629608,70.1217087,0.0231418382,19.8209246,-0.00506571239,-0.000114767221,0.377606885,,,,,,,,,,,,
2026-07-15 00:07:53.643,6195,21.780121,42.9356645,27.2714719,50.046278,24.1354806,37.030077,24.664003,29.5238151,-0.000767067628,20.7560329,70.1162218,0.0231169816,19.8215425,-0.0064631039,-0.000118517872,0.357610698,,,,,,,,,,,,
2026-07-15 00:08:13.666,6196,21.7779797,42.965522,27.2681446,50.0431008,24.1285051,36.9764287,24.6712676,29.5266977,0.00814672408,20.7337431,70.1387718,0.0231938826,19.8228416,-0.0050694472,-0.000120192416,0.420706591,,,,,,,,,,,,
2026-07-15 00:08:33.646,6197,21.7758061,42.9466736,27.2670375,50.0400965,24.1395546,36.9891102,24.6936776,29.5119865,0.00310249278,20.7538548,70.1357642,0.0231005676,19.8232236,-0.00513265158,-0.000112355112,0.478441484,,,,,,,,,,,,
2026-07-15 00:08:53.649,6198,21.7941616,42.9385531,27.2681327,50.0393752,24.1378201,36.9846335,24.6641156,29.4888873,0.00130963832,20.7686451,70.0842272,0.0231000763,19.8219916,-0.00607784444,-0.000118113577,0.48871275,,,,,,,,,,,,
2026-07-15 00:09:13.672,6199,21.7909035,42.9454486,27.2663744,50.037271,24.1362747,36.9890516,24.6734103,29.4951969,0.00775067465,20.7273183,70.066413,0.0231812339,19.8225787,-0.00520418745,-0.000116316106,0.480579055,,,,,,,,,,,,
2026-07-15 00:09:33.666,6200,21.7917886,42.9479724,27.264835,50.0316678,24.1248556,37.0379024,24.6661027,29.5297598,-8.93708289E-05,20.7377889,70.0682156,0.0231175846,19.8236221,-0.00638036361,-0.000113996876,0.425009049,,,,,,,,,,,,
2026-07-15 00:09:53.643,6201,21.7593162,42.9347466,27.263272,50.0329374,24.1124098,37.0049651,24.700389,29.4972902,0.00746528326,20.7478611,70.0583192,0.0231430845,19.8223937,-0.00507662951,-0.000116928011,0.502822082,,,,,,,,,,,,
2026-07-15 00:10:13.643,6202,21.7574316,42.9457839,27.2627096,50.029647,24.1686574,37.0528333,24.6451784,29.4848727,0.00364365918,20.7402166,70.0437745,0.023118174,19.8235841,-0.00595315942,-0.000117914162,0.4315242,,,,,,,,,,,,
2026-07-15 00:10:33.643,6203,21.7935151,42.9463314,27.2601875,50.0271554,24.1729585,37.0584339,24.6613999,29.5276858,0.000839221619,20.7239055,70.0310792,0.0231360227,19.8227614,-0.00495941411,-0.000119107923,0.532686606,,,,,,,,,,,,
2026-07-15 00:10:53.643,6204,21.794798,42.9288582,27.261709,50.0261957,24.1594381,37.0753212,24.6644008,29.5098256,0.00741638384,20.7585098,70.1680637,0.023133496,19.8217217,-0.00515850792,-0.0001162123,0.487852258,,,,,,,,,,,,
2026-07-15 00:11:13.643,6205,21.7908396,42.9645218,27.2586659,50.0234536,24.1544819,37.0715292,24.6884268,29.495424,0.00524913715,20.7311016,70.1909883,0.0231372457,19.8218598,-0.00537167908,-0.000112904188,0.475218055,,,,,,,,,,,,
2026-07-15 00:11:33.645,6206,21.760535,42.9337086,27.2590271,50.0229827,24.1624314,37.0059909,24.6701191,29.4861676,-0.000221745839,20.750923,70.173343,0.0231672186,19.8228517,-0.00437477354,-0.000116346155,0.387721077,,,,,,,,,,,,
2026-07-15 00:11:53.643,6207,21.7585201,42.9217329,27.2579258,50.019138,24.1689192,37.0772082,24.6882532,29.4957949,0.00193389189,20.749626,70.1636923,0.023086001,19.8214605,-0.00482754677,-0.000111920769,0.394475254,,,,,,,,,,,,
2026-07-15 00:12:13.644,6208,21.8014582,42.9514171,27.2571325,50.0177014,24.1776515,37.1096925,24.6682002,29.5070104,0.00735089273,20.7517545,70.1065918,0.0231663205,19.8226609,-0.00562966789,-0.00011524254,0.40639238,,,,,,,,,,,,
2026-07-15 00:12:33.679,6209,21.7842788,42.9543243,27.2562918,50.0155912,24.1514297,37.0814275,24.6624987,29.4978324,0.00526794214,20.7512319,70.1321241,0.023150007,19.8224038,-0.00356518282,-0.000112994335,0.563445769,,,,,,,,,,,,
2026-07-15 00:12:53.643,6210,21.8003451,42.9593122,27.2542611,50.0109298,24.1598775,37.0640465,24.6539192,29.4969671,-0.000204506014,20.7394028,70.1005418,0.0231048006,19.8223602,-0.00606462898,-0.000111136765,0.524484618,,,,,,,,,,,,
2026-07-15 00:13:13.661,6211,21.786729,42.9737393,27.2536217,50.0104172,24.1692309,37.1032465,24.6763437,29.5079439,0.00349071635,20.7409523,70.1261183,0.0231517505,19.8223883,-0.00458708282,-0.000115089564,0.456676509,,,,,,,,,,,,
2026-07-15 00:13:33.654,6212,21.7638699,42.9332398,27.2531954,50.0070076,24.1669716,37.1117948,24.6535317,29.496156,0.000743309723,20.7573648,70.128575,0.0231155111,19.8231272,-0.00668776676,-0.000119219924,0.459128227,,,,,,,,,,,,
2026-07-15 00:13:53.674,6213,21.7713609,42.950948,27.2521593,50.0043908,24.164781,37.118693,24.646693,29.5063857,0.0022394328,20.7621159,70.1035129,0.0231291737,19.8214256,-0.00457817674,-0.000117949674,0.421150495,,,,,,,,,,,,
2026-07-15 00:14:13.643,6214,21.7787662,42.9537398,27.2522659,50.0022985,24.1365748,37.2171709,24.6679766,29.4847978,0.00298561545,20.7534916,70.0649857,0.0231400325,19.8232539,-0.00649614256,-0.000118733678,0.435027631,,,,,,,,,,,,
2026-07-15 00:14:33.688,6215,21.7979957,42.9698889,27.2512476,49.9980782,24.1361324,37.1844511,24.6588434,29.4904049,0.00292439005,20.7442925,69.9635189,0.0231440087,19.8223837,-0.00478100536,-0.000114395707,0.467063872,,,,,,,,,,,,
2026-07-15 00:14:53.643,6216,21.7224476,42.9634924,27.2519343,49.9968384,24.1342887,37.1961751,24.6769677,29.4924446,0.00774791895,20.7393986,69.9727973,0.0230331948,19.8235433,-0.00350341489,-0.000111571109,0.568868232,,,,,,,,,,,,
